"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"STOML2;T327;","STOML2;T327;",1.0262553685495,-3.86512911623594e-16,2.3238677163233,0.0247905372606209,0.0439384522343094,-4.22638711632076
"RPL27A;S68;","RPL27A;S68;",1.05371923209785,1.39934360395462e-16,2.31879139430966,0.0250897226153458,0.0443859152413008,-4.23698152833007
"RB1CC1;S237;","RB1CC1;S237;",-0.644812526307269,-1.26304390227073e-16,-2.31679849525799,0.0252080597862181,0.044512373228452,-4.24113581816185
"BUD13;T159;","BUD13;T159;",0.692825108665516,-8.22754562891857e-17,2.31311203693787,0.0254282768790921,0.0448179277089749,-4.24881305957936
"ATRX;S819;","ATRX;S819;",-1.09279722854405,-3.90891023253441e-16,-2.31001682180435,0.0256145026536268,0.0450625509647138,-4.25525162990796
"LARP1;S90;","LARP1;S90;",1.04567057822134,-8.91730472531887e-17,2.30887119741565,0.0256837386712487,0.0451005600470758,-4.2576330134591
"GOLIM4;T648;","GOLIM4;T648;",1.11566868581777,1.40677813313738e-16,2.30808983580286,0.0257310563637001,0.0451005600470758,-4.25925668238273
"RIOK1;S22;","RIOK1;S22;",-0.809229249614359,1.49516642453239e-17,-2.30569887321449,0.025876332906868,0.0452716689899163,-4.26422243090099
"TJAP1;S300;","TJAP1;S300;",1.09103104162628,-1.00159629267709e-16,2.30266012384102,0.0260620275338533,0.0455127319065452,-4.27052774428334
"ARFGAP2;S432;","ARFGAP2;S432;",-0.8767621108632,3.93369199647693e-16,-2.30047496771916,0.026196295343812,0.0456632671130669,-4.27505785309814
"MAP3K7;S439;","MAP3K7;S439;",0.815804782069434,3.69248282743635e-17,2.29439106703255,0.0265733853916618,0.0462357438133309,-4.28765280282393
"MAP1B;S1252;","MAP1B;S1252;",0.745426802299107,-4.39463280580791e-16,2.28793567001809,0.0269787958775598,0.0468553127672427,-4.30098821420759
"CDK12;S423;","CDK12;S423;",0.785923993814691,7.88060093372321e-17,2.28495953802467,0.027167554946212,0.0470970386841266,-4.30712630146063
"FAM21C;S728;","FAM21C;S728;",1.09785244441077,-6.88416750853415e-17,2.26946825280225,0.0281692369170688,0.0487445811861846,-4.33897456645844
"PHIP;S1783;","PHIP;S1783;",0.918260088481174,1.5197416737754e-16,2.24623049496045,0.0297335556157679,0.0513579596999628,-4.38642785564161
"IRF2BP2;S240;","IRF2BP2;S240;",1.0353770641248,-2.78753541413511e-16,2.24524936641628,0.0298012708694944,0.0513815014991283,-4.3884228910568
"MCMBP;S154;","MCMBP;S154;",-0.845644907002515,5.46850924331736e-17,-2.23890036566155,0.0302427879651037,0.0520280089633306,-4.40131629696359
"MORC2;S743;","MORC2;S743;",1.06590755610475,2.69202236560663e-16,2.23828658120068,0.0302857778491809,0.0520280089633306,-4.40256122092502
"NCOA6;S/TNA;","NCOA6;S/TNA;",-0.890217488438659,1.20439372760675e-16,-2.2299322991422,0.030876339028132,0.0529467907522119,-4.41947904545633
"PGRMC1;S57;","PGRMC1;S57;",-1.07015461531422,4.55984456542475e-17,-2.22613399506405,0.031148204171799,0.053316745879656,-4.42715416284558
"RBM26;S616;","RBM26;S616;",-1.05202310458375,-1.92223882314192e-16,-2.21594210181796,0.0318882173862301,0.0544852635196378,-4.44769712058286
"SETD2;S905;","SETD2;S905;",-0.71353331650941,8.26058798084194e-19,-2.2138371311007,0.0320429830254153,0.0546514073144427,-4.45193057389
"MKI67;T2085;","MKI67;T2085;",0.707688238654739,-3.77983854533375e-16,2.21260618403153,0.0321337952064607,0.0547080742762324,-4.45440473007566
"TCOF1;S381;","TCOF1;S381;",-0.984727949595305,-2.98620255507436e-16,-2.21162509389732,0.0322063376401624,0.0547334897283618,-4.45637589709591
"SYMPK;S1259;","SYMPK;S1259;",-1.13047108690463,1.81154694419864e-16,-2.20450200166623,0.0327373889329261,0.0555366419397854,-4.47066639275027
"TICRR;S1001;","TICRR;S1001;",-0.66608024967508,4.70316576689236e-16,-2.20354387792095,0.0328094088605832,0.0555596050223779,-4.47258578987425
"ARFGAP2;S146;","ARFGAP2;S146;",-0.591394099957299,8.41547400548272e-17,-2.20095509763851,0.033004703452292,0.0557908688250488,-4.47776852387005
"GTF2F1;S433;","GTF2F1;S433;",1.0631403537282,-2.59134644959012e-16,2.19708331895715,0.0332987062661199,0.0561878702536658,-4.48551072231796
"BAZ1B;S/TNA;","BAZ1B;S/TNA;",0.772133994364345,1.6199013030431e-16,2.19410015265277,0.0335268105921013,0.056472464649816,-4.4914685645212
"SPAG9;T226;","SPAG9;T226;",1.020630364326,-1.42908172068566e-16,2.1915804216834,0.0337205544957826,0.0566982774707849,-4.49649580336898
"HSPH1;S557;","HSPH1;S557;",0.983612136048629,-1.09865820145198e-17,2.18537428912335,0.0342019765739123,0.0574061444261779,-4.50885821048451
"MBD2;S44;","MBD2;S44;",-0.982864195481796,-1.09328881926443e-16,-2.17956085780238,0.0346584354568352,0.0580696890370254,-4.52041284702439
"HACD3;S114;","HACD3;S114;",-0.704505333545632,1.05735526154777e-16,-2.17623842888071,0.0349217149714128,0.0584077979275391,-4.5270053233139
"RRP12;S1049;","RRP12;S1049;",-0.72212820802703,-1.41529686449263e-16,-2.16544904827072,0.0357889157482369,0.0597530227782514,-4.54835817204079
"TOR1AIP1;S277;","TOR1AIP1;S277;",0.926225487712394,-3.59335577166624e-16,2.16417850449721,0.0358922760300586,0.0598204600500977,-4.55086703181691
"EIF4B;S422;","EIF4B;S422;",-0.948364663298758,-3.05972178810385e-16,-2.15422399801192,0.0367112372412617,0.0610782405940431,-4.57048244040922
"SH3PXD2A;S1002;","SH3PXD2A;S1002;",0.654191439036059,3.93617017287118e-17,2.1470850203131,0.0373086561394488,0.0619636771546789,-4.58450486414411
"BCLAF1;S397;","BCLAF1;S397;",-0.984986580846541,3.26066059073783e-16,-2.14173160122726,0.0377622503821732,0.0626075704416484,-4.59499538386382
"CT45A5;S24;","CT45A5;S24;",0.859288299330053,2.94076932117973e-16,2.14019811621438,0.0378930730115381,0.0627150163082947,-4.59799648392764
"CALU;S44;","CALU;S44;",0.954766377432498,1.63229218501437e-16,2.13466931205654,0.0383680540859917,0.0633906980551168,-4.60880214856804
"RPL19;S122;","RPL19;S122;",0.935437082013134,-3.60409453604134e-16,2.13318986786706,0.0384960378572561,0.0634917291048494,-4.61168977763212
"THAP12;S141;","THAP12;S141;",-0.639667028796735,2.80033932550542e-16,-2.13135145072682,0.0386555983584799,0.0636443993770467,-4.61527580001137
"ARHGAP10;S591;","ARHGAP10;S591;",-0.725377633556972,-3.29432248675976e-16,-2.11787430020906,0.0398431582046937,0.0654861596789948,-4.64148769762942
"ZC3H18;S67;","ZC3H18;S67;",-0.955074092458507,-2.8516582283364e-16,-2.10989309301023,0.0405614260022585,0.0665515625252946,-4.656946697671
"HEATR6;S499;","HEATR6;S499;",-0.728962170053502,-6.37717392120998e-17,-2.10804336382242,0.040729503566388,0.066712117910463,-4.66052269937921
"ZMYM3;T795;","ZMYM3;T795;",-0.960711890992714,2.7580038121036e-16,-2.10699086864904,0.0408254118599222,0.0667541157778418,-4.66255630202527
"ARID2;S1496;","ARID2;S1496;",-0.758920387208546,3.71478641498462e-16,-2.10556348795626,0.0409557976582578,0.0668522470366751,-4.66531292565613
"DYRK2;S30;","DYRK2;S30;",-0.70112629426342,2.73260250406251e-16,-2.08218431387025,0.0431439047744866,0.0702476304028615,-4.71024663223449
"PHF2;S474;","PHF2;S474;",-0.982607409445281,8.04581269334005e-17,-2.08176769452118,0.0431838064792327,0.0702476304028615,-4.71104363337543
"RANBP2;S2668;","RANBP2;S2668;",-1.06634397355072,-1.95569420446433e-16,-2.08051979160449,0.0433035173562789,0.0703219512623333,-4.71343011486717
"NCAPH2;S284;","NCAPH2;S284;",-0.655103625340466,4.29550575003781e-18,-2.07464058451875,0.043871416333362,0.0711226032708087,-4.72465769200543
"ARHGAP4;S906;","ARHGAP4;S906;",0.540421616750665,2.26133595975548e-16,2.07349747147558,0.0439825867525388,0.0711813584581123,-4.72683768025896
"UBE2T;S184;","UBE2T;S184;",-0.884537492690054,-1.17795984606806e-16,-2.06753011980269,0.0445669271349218,0.0720043890785301,-4.73820178262903
"LARP4B;S601;","LARP4B;S601;",0.736525180543824,3.15224037348928e-16,2.05592725871969,0.0457225232074485,0.073746005173304,-4.76022097033761
"RICTOR;S21;","RICTOR;S21;",0.83221930894385,3.40480785100353e-16,2.05006623801447,0.0463161183102944,0.0745768006691181,-4.77130487475227
"PIK3C2A;S1553;","PIK3C2A;S1553;",0.942729911749199,-2.73177644526443e-16,2.04199352920156,0.047144688259546,0.0757824938182211,-4.78652863812139
"UBR7;S263;","UBR7;S263;",-0.940959066892224,2.68716927016788e-16,-2.03690874628719,0.0476731747822669,0.0765025608837053,-4.79609222933529
"CCDC86;S102;","CCDC86;S102;",-0.998234420667334,1.43754882336602e-16,-2.03232160276334,0.0481543499758148,0.0771268378790242,-4.8047029434211
"MAP7D1;S125;","MAP7D1;S125;",0.890745869372278,7.26807833494378e-16,2.03165551209091,0.0482245702106741,0.0771268378790242,-4.80595195490801
"MSL1;S205;","MSL1;S205;",-0.835499786092405,-1.73059318198639e-17,-2.02965795260074,0.0484356894319501,0.0773342940510128,-4.80969562274302
"NDRG1;S333;","NDRG1;S333;",-0.674848045136871,-5.07860949062162e-16,-2.01407410044052,0.0501104532864754,0.0798740446680396,-4.83879691123463
"AKAP2;S748;","AKAP2;S748;",-0.799699606834193,-2.23861934280817e-17,-2.01251812144016,0.0502803957644426,0.08001068002717,-4.84169233446182
"GRAMD3;S72;","GRAMD3;S72;",-0.455717244529106,-2.94076932117973e-17,-2.00069576503252,0.05158801209182,0.0819541998114198,-4.86363108883458
"UBA1;S835;","UBA1;S835;",0.665395097076848,-2.44121026303831e-16,1.99763369558538,0.051931454671721,0.0823620733524791,-4.86929584878756
"DBN1;SNA;","DBN1;SNA;",0.854674623270157,-2.09405905314343e-17,1.97808850853074,0.0541705857284965,0.0857700940701195,-4.90528358645653
"PCF11;T1530;","PCF11;T1530;",0.707494085893756,4.77875014691706e-17,1.97257243905995,0.0548174013072263,0.0866498023991099,-4.9153866437221
"ARPC5L;S64;","ARPC5L;S64;",-0.700180332701229,3.48679418671338e-16,-1.96882604224141,0.0552604928679754,0.0871028239115276,-4.92223497312235
"BCAR3;S363;","BCAR3;S363;",0.666384335437224,3.28688795757701e-16,1.96812013700248,0.0553443259961271,0.0871028239115276,-4.92352413265403
"AHCTF1;S1283;","AHCTF1;S1283;",-0.819771528894491,-3.94443076085203e-16,-1.967827946129,0.0553790585711186,0.0871028239115276,-4.92405763307425
"EXO1;S746;","EXO1;S746;",-1.01025839934315,-2.20722910848097e-16,-1.95467041832245,0.0569626724807368,0.0894455187714049,-4.94801269667648
"TTF1;S65;","TTF1;S65;",0.719049461228835,-1.47534101337837e-16,1.94664353842283,0.0579477831571966,0.0908422343223379,-4.96256050861554
"AKAP8;S328;","AKAP8;S328;",-0.938180734692865,-4.85895529334355e-16,-1.94545396699377,0.058095013748434,0.0909230033954074,-4.96471219491068
"PCBP2;S173;","PCBP2;S173;",-0.907826052136686,4.01856953798008e-16,-1.9352172319411,0.0593753272174841,0.0927739487773188,-4.98318259896431
"NA;S423;","NA;S423;",0.769315352118544,3.4595342463766e-16,1.9336804051162,0.0595696142798173,0.0929246856581715,-4.9859484558594
"EEF1B2;S106;","EEF1B2;S106;",-0.87623818865681,-3.14996871179455e-16,-1.92735289990148,0.0603752989864295,0.0940271049788656,-4.99731668924111
"ZC3H13;S64;","ZC3H13;S64;",0.525795420776824,-3.62805024118578e-16,1.91889777020751,0.0614664612641384,0.0955697842895768,-5.01245844429956
"TOE1;S428;","TOE1;S428;",-0.666694466233346,2.74003703324527e-16,-1.91729965320414,0.0616745899634408,0.0957367001066482,-5.01531409691638
"TLE3;S203;","TLE3;S203;",-0.838102453664621,1.94619452828636e-16,-1.91095055565885,0.0625074255693443,0.0968712141776135,-5.0266393525094
"TFAP4;S124;","TFAP4;S124;",-0.949279342325109,1.60255406828334e-17,-1.90444212311573,0.063371126635383,0.0980497887681007,-5.03821585038191
"TNKS1BP1;S1138;","TNKS1BP1;S1138;",-0.81967317779337,3.43475248243408e-16,-1.90293011614408,0.063573230913545,0.0982025518176712,-5.04090046110271
"PTRF;S300;","PTRF;S300;",-0.911000196259219,-2.90277061646786e-16,-1.90179322623614,0.0637255571519062,0.0982780508024528,-5.04291785197021
"CTDSPL2;S165;","CTDSPL2;S165;",-0.610518762625149,5.91871128827325e-17,-1.89925617802025,0.0640666080915973,0.0986438860405468,-5.04741611705288
"CEP170;S1280;","CEP170;S1280;",0.834765703768443,1.92306488194e-16,1.89542153701148,0.0645850496254361,0.0992812251523695,-5.0542053971882
"XRN2;S678;","XRN2;S678;",-0.756085003890321,4.47558656802016e-16,-1.89255488799568,0.0649749540651831,0.0997192348334797,-5.05927323651069
"NSMCE3;S64;","NSMCE3;S64;",0.92298254096736,-1.75124465193849e-17,1.88370728411616,0.0661910375574161,0.101421751096041,-5.07487352610831
"MKI67;S374;","MKI67;S374;",0.79164000420513,-1.84706747251626e-16,1.88209932966696,0.0664141172796502,0.101599696321526,-5.07770204018969
"ARHGEF12;S309;","ARHGEF12;S309;",-0.637548218194429,3.23195504750441e-17,-1.87121352407552,0.0679412651408072,0.103768813317953,-5.09679697162458
"RBM27;T447;","RBM27;T447;",-0.816719101054433,4.42189274614469e-16,-1.86677337945873,0.068572685649476,0.104565090476729,-5.10455841498783
"RPS20;T9;","RPS20;T9;",-0.827307071645258,-2.5636734798543e-16,-1.8531111801779,0.0705469149391619,0.107403155756737,-5.12834152868373
"ZFC3H1;S28;","ZFC3H1;S28;",0.708495496488932,1.39108301597378e-16,1.82655534764758,0.0745224153016493,0.113274071258507,-5.17414233082586
"LEO1;S630;","LEO1;S630;",-0.396063269047517,3.66935318108999e-16,-1.8207058898626,0.0754230973390674,0.114459972000182,-5.18415471672556
"P3H3;S694;","P3H3;S694;",-0.717694068787118,-3.11919802156592e-16,-1.80514553502349,0.0778638658729183,0.117975554352907,-5.21065463770049
"USPL1;S200;","USPL1;S200;",0.729696582418484,1.98254111540207e-16,1.79055104751858,0.0802132486084115,0.121171079725628,-5.23533159150885
"DDX51;S103;","DDX51;S103;",-0.736649614382395,-4.05491612509579e-16,-1.79046049387254,0.0802280096288633,0.121171079725628,-5.23548416396908
"SCAF1;S548;","SCAF1;S548;",0.922922885806347,-4.9316742819124e-16,1.7864777101453,0.0808794986168043,0.121788809314118,-5.24218810594401
"SENP7;S11;","SENP7;S11;",-0.43410905131768,-2.36908500423059e-16,-1.7863929644133,0.0808934091339037,0.121788809314118,-5.24233061245896
"SPTBN1;S2341;","SPTBN1;S2341;",0.884257342297043,-2.81520838387093e-16,1.78457293984998,0.0811926406918783,0.122045899774184,-5.24538971549609
"ZFR;S1054;","ZFR;S1054;",-0.887802183495014,-1.9808889978059e-16,-1.78355405455982,0.0813605616371791,0.122105108302243,-5.24710108496833
"TCOF1;S906;","TCOF1;S906;",0.72489889172979,-4.54497550705923e-16,1.7696467788531,0.0836818812705832,0.125390831556868,-5.27037590462247
"PPP1R18;S224;","PPP1R18;S224;",-0.881904642983631,-3.37300458727728e-16,-1.75482308360781,0.0862169660310532,0.128986012172442,-5.29501059531332
"DOCK4;S1620;","DOCK4;S1620;",0.79051320058628,-2.1163626406917e-16,1.75013242077042,0.0870323854973834,0.130001204752381,-5.30276829432553
"ZC3H4;S1269;","ZC3H4;S1269;",-0.906089722583883,1.84128506092967e-16,-1.74676493808595,0.0876217460929499,0.130676073451024,-5.30832651431336
"KNTC1;T1035;","KNTC1;T1035;",-0.694746253096347,-3.28606189877892e-16,-1.73497688754307,0.0897111169579296,0.133582384185005,-5.32771000101881
"BICD2;S582;","BICD2;S582;",0.626512773188528,2.94076932117973e-17,1.73012275573943,0.0905834639682012,0.134670251595917,-5.33565859103383
"FOXJ3;S223;","FOXJ3;S223;",0.76108473631456,1.84045900213158e-16,1.72798916508679,0.0909691229054016,0.135032291812706,-5.33914618317752
"SRRM2;S1483;","SRRM2;S1483;",-0.620779112514898,5.21738736869977e-16,-1.70694312746676,0.0948469574840615,0.140568813743929,-5.37334692730575
"STK3;S316;","STK3;S316;",-0.711028173597915,-3.04980908252684e-16,-1.70546788109678,0.0951238411991038,0.140759578098362,-5.37573052856126
"DCUN1D5;S9;","DCUN1D5;S9;",0.511543015420453,4.40537157018301e-16,1.69523858900568,0.0970622091122995,0.143404508019727,-5.39220867528369
"FOXK1;S445;","FOXK1;S445;",0.793672021203502,6.38956480318124e-16,1.69011150468367,0.0980459711887733,0.144633032033128,-5.40043510172041
"NAB2;S6;","NAB2;S6;",-0.821144561427682,-1.01605232164356e-16,-1.68724330890289,0.0985998914072566,0.14522464625875,-5.4050276001313
"INTS3;S502;","INTS3;S502;",-0.872234440269379,1.94371635189211e-16,-1.68463364698064,0.0991061249488463,0.145744301395362,-5.40920019193877
"ZFP91;S83;","ZFP91;S83;",-0.57417561206703,-8.17798210103352e-18,-1.65603639959817,0.10479529737942,0.153872538656026,-5.45455212909204
"TAOK1;S421;","TAOK1;S421;",-0.765694253814118,1.98476114842192e-16,-1.65208703374881,0.105601666063149,0.154817257345667,-5.46076161162926
"FBXW9;S18;","FBXW9;S18;",-0.563313763892352,-9.18577383469624e-17,-1.64584147874534,0.106887247538998,0.15638624097775,-5.470554624878
"ARHGEF40;S262;","ARHGEF40;S262;",-0.738865116131258,1.48669932185203e-16,-1.64529127991908,0.107001112247934,0.15638624097775,-5.47141576563692
"SVIL;T852;","SVIL;T852;",-0.782714306636095,-1.80906876780438e-17,-1.62599757427074,0.111057230761703,0.162065083292808,-5.50145218323672
"RPRD2;S374;","RPRD2;S374;",0.81778260905893,-1.52986089405193e-16,1.62295618224394,0.111707934001679,0.162764627763183,-5.50615840070725
"EYA3;S262;","EYA3;S262;",-0.616874499903028,4.48219503840484e-16,-1.61864784563321,0.112635019708848,0.163864117493729,-5.51281170842184
"NASP;T464;","NASP;T464;",-0.584293037967429,-1.68846418328409e-16,-1.59118723375827,0.118692427777416,0.172157642341347,-5.55484958614211
"ZMYND8;S425;","ZMYND8;S425;",-0.678137121990388,-2.11305840549937e-16,-1.59116177459938,0.118698163930087,0.172157642341347,-5.55488826329307
"ZNF768;S125;","ZNF768;S125;",0.681134381646799,8.06646416329215e-17,1.5889755182183,0.119191583977819,0.172609763382513,-5.55820753398219
"PRDM2;S643;","PRDM2;S643;",0.677430536129826,-7.83103740583816e-17,1.58716888729157,0.119600578921358,0.172938432230274,-5.56094737338668
"GIT2;S586;","GIT2;S586;",-0.70529050723578,-1.24590318221049e-16,-1.58246941896786,0.120669796987598,0.17421931176021,-5.56806132609232
"GPATCH8;S1107;","GPATCH8;S1107;",-0.689005514248738,5.5709405342798e-16,-1.5763252161706,0.12207937466028,0.175986958918462,-5.57733391421378
"NUP214;S1023;","NUP214;S1023;",0.734443454572149,1.39603936876229e-16,1.57324975360758,0.122789917055831,0.176743062428848,-5.58196319412955
"DPYSL2;T514;","DPYSL2;T514;",-0.559872946539385,-2.67766959398991e-16,-1.57010352640247,0.123520261903067,0.177525338589885,-5.58669063968635
"TCEAL3;S65;","TCEAL3;S65;",-0.661891963903743,-1.02162821853063e-16,-1.56705442838928,0.124231402124777,0.178277691870903,-5.59126407660887
"PHF3;S1133;","PHF3;S1133;",0.723784622621007,2.73941748914671e-17,1.5647192265129,0.12477827124822,0.178792394699561,-5.59476134738696
"HELB;S967;","HELB;S967;",0.554506229046218,-1.70828959443811e-16,1.55304834257842,0.127540573004385,0.182475217400852,-5.61217011258591
"TNKS1BP1;S1103;","TNKS1BP1;S1103;",-0.757582791745703,2.07712484778271e-16,-1.54908646623768,0.128489391702081,0.183556273860116,-5.6180532855684
"ABLIM1;S431;","ABLIM1;S431;",-0.734631743898522,1.52986089405193e-16,-1.5373468492698,0.131334223430551,0.18733860699553,-5.6354068960926
"CAD;S1406;","CAD;S1406;",-0.676015139271705,2.15147013961028e-16,-1.53560641746089,0.131760244459385,0.187664516096575,-5.63796954003891
"SDE2;S278;","SDE2;S278;",-0.652311566221676,5.25641864690925e-16,-1.52968819050618,0.133217193075508,0.189455588954689,-5.64666414936584
"SNX17;S336;","SNX17;S336;",0.774001474962237,-1.2019155512125e-17,1.52331453041021,0.134800652108495,0.191420955908924,-5.65599411299159
"HSPA4;T538;","HSPA4;T538;",-0.725138240801842,-9.40054912219813e-17,-1.52175534124466,0.135190295431036,0.191687732327588,-5.65827117215864
"CCDC88A;SNA;","CCDC88A;SNA;",0.575909417422162,2.81851261906327e-16,1.50284629860056,0.139987649040038,0.197908701995919,-5.68571905568149
"SMARCAD1;S239;","SMARCAD1;S239;",-0.672417297129503,3.84199946988959e-16,-1.50282018764828,0.139994366043429,0.197908701995919,-5.68575674389187
"NUCKS1;S19;","NUCKS1;S19;",0.748133805895558,-1.64716124337988e-16,1.49697625412197,0.141504171493812,0.199745858720835,-5.69417694396478
"YEATS2;S575;","YEATS2;S575;",0.518007938164855,5.92284158226367e-17,1.48711868777651,0.144080204799781,0.202808209554966,-5.70831305570016
"CLASP1;S646;","CLASP1;S646;",-0.682850814321511,-2.43083289938738e-16,-1.48704131667262,0.144100569946949,0.202808209554966,-5.70842367505989
"FKBP15;S956;","FKBP15;S956;",-0.748299629636074,1.27956507823242e-16,-1.48376734616272,0.144964417651517,0.20372218456944,-5.71309978410358
"MTMR12;S564;","MTMR12;S564;",-0.732485142306378,2.00195349715704e-16,-1.48176121686436,0.145495765228179,0.204166878828316,-5.71596047203773
"SCRIB;S1348;","SCRIB;S1348;",-0.750292620375936,1.20604584520292e-17,-1.45420369106068,0.152951785571478,0.21431297388334,-5.75490194587837
"TMX1;S270;","TMX1;S270;",-0.723072473194077,-5.63248191473708e-16,-1.45138624169438,0.153730725950886,0.215087171801682,-5.75884592286108
"KLC2;S582;","KLC2;S582;",-0.744739755020916,1.34647584087724e-17,-1.45032088877722,0.154026075476358,0.215183487797853,-5.76033543670717
"PML;S505;","PML;S505;",0.699424603446345,3.40666648329922e-16,1.44618150276811,0.155177878870937,0.216474280363275,-5.76611345477087
"RRP1B;S245;","RRP1B;S245;",-0.708697238872505,2.89554260198462e-16,-1.44456562932796,0.155629334350884,0.216785729667653,-5.76836492205252
"VIM;S459;","VIM;S459;",-0.673149621176027,4.33061324895639e-17,-1.43803827663172,0.157463497526196,0.219019506075968,-5.77743647855587
"C1orf35;S220;","C1orf35;S220;",-0.642026699631804,2.90772696925636e-17,-1.42670737563263,0.160687613739765,0.223177241305229,-5.79309511484358
"SART1;S448;","SART1;S448;",-0.722739291071532,1.8239378261699e-16,-1.42517467944464,0.161127663687431,0.22346172336213,-5.79520454979841
"TBC1D5;S730;","TBC1D5;S730;",0.466404671327665,-1.75950523991933e-17,1.42390485219201,0.161492954314859,0.223641846354397,-5.79695063609919
"SOX5;T131;","SOX5;T131;",-0.611348587654293,1.75744009292412e-16,-1.41656481364299,0.163617145831738,0.226253695109391,-5.80701581171124
"NOLC1;S508;","NOLC1;S508;",-0.635256018997209,-3.92873564368843e-16,-1.4152750461431,0.163992641607143,0.226443327800561,-5.80877953127225
"NA;S18;","NA;S18;",0.690547188963111,-8.53938282519535e-18,1.40378509201676,0.167367458762092,0.230767903953538,-5.82442698175965
"SEPT7;T426;","SEPT7;T426;",0.68134117793209,-9.51206705993949e-17,1.38766010955886,0.172194355969316,0.237079185754855,-5.84618993800763
"NUFIP2;S572;","NUFIP2;S572;",0.396834910352822,-1.46047195501285e-16,1.38134456504718,0.174113964713075,0.239375204743012,-5.85465094033995
"KMT2D;S4822;","KMT2D;S4822;",0.596422529139479,-1.46955860179178e-16,1.37955735555306,0.174660176613925,0.239779144195417,-5.85703886519793
"GLTSCR1;S1413;","GLTSCR1;S1413;",0.533867918569986,-3.00024555464179e-16,1.37676165575868,0.175517258042386,0.240608073795479,-5.8607685703629
"SPEN;T2421;","SPEN;T2421;",-0.300324307689165,8.12015798516763e-17,-1.37401312024841,0.17636303963116,0.241419146469167,-5.86442859220878
"PCNX3;S443;","PCNX3;S443;",0.615796305660787,3.84943399907234e-17,1.37163212062293,0.177098259528608,0.242076757629032,-5.86759377127324
"TFE3;S556;","TFE3;S556;",0.30348089479141,-2.08951572975397e-16,1.36567167429993,0.178949115812732,0.244255258652436,-5.87549519484104
"TP53BP1;S831;","TP53BP1;S831;",-0.60034550290532,-3.05476543531535e-16,-1.36053314469849,0.180556659205342,0.246095876965675,-5.88228169108723
"WDR62;S1144;","WDR62;S1144;",0.443829484495786,4.31863539638417e-16,1.35827106357198,0.181267837894978,0.246711240688007,-5.88526178946316
"CDK13;S383;","CDK13;S383;",-0.497249086902342,4.13029399042097e-20,-1.35658317325078,0.1817998953222,0.247081402798412,-5.88748247195567
"FLII;S856;","FLII;S856;",0.335325912430768,1.49434036573431e-16,1.35160356652161,0.18337655101681,0.248868176379956,-5.89401912834945
"TTF1;S403;","TTF1;S403;",0.575900710200016,3.3290169562793e-17,1.34482958298617,0.185538139080701,0.251442556528767,-5.90287573687846
"ZBTB21;S1003;","ZBTB21;S1003;",-0.540037894199845,4.60032144653088e-16,-1.34237547127238,0.186326040661736,0.252150624827136,-5.90607424573227
"IRF2BP1;S453;","IRF2BP1;S453;",-0.688321144650722,-2.7491236800242e-16,-1.33797177184115,0.187746271776821,0.25359058722979,-5.91180021577939
"FBXO28;S344;","FBXO28;S344;",-0.513836043790928,-1.90489158838215e-16,-1.33688445049474,0.188098211133084,0.25359058722979,-5.91321135223695
"MARK3;S469;","MARK3;S469;",0.469231326118273,3.49257659829997e-16,1.33659831608104,0.188190909470529,0.25359058722979,-5.91358252465549
"HUWE1;S1395;","HUWE1;S1395;",-0.531146461070353,-3.13902343271994e-18,-1.33023107505461,0.190262718855282,0.255894715048586,-5.92182313869662
"NUCKS1;S214;","NUCKS1;S214;",0.619105149419966,6.27804686543987e-18,1.32969010452448,0.190439540567737,0.255894715048586,-5.92252160183677
"CHD8;S1424;","CHD8;S1424;",0.521197395404927,3.01676673060348e-16,1.31784145479512,0.19434384383791,0.260772106844654,-5.93775399209252
"CHAF1A;S141;","CHAF1A;S141;",0.634877789469514,1.51664395328258e-16,1.31437985958566,0.1954958810265,0.261947936495311,-5.94218038955434
"SUGT1;T265;","SUGT1;T265;",-0.537464308884236,9.45837323806402e-17,-1.30937443196826,0.19717085965515,0.263820164327313,-5.94856188618051
"CAMK4;T200;","CAMK4;T200;",-0.577028878776701,-2.48148062944492e-16,-1.30350787507863,0.199147802636115,0.266090594239535,-5.95601259506381
"MGA;S2963;","MGA;S2963;",-0.421539963494528,1.46212407260902e-16,-1.30257396261205,0.199463894868866,0.266138623771661,-5.95719583750591
"ACACA;S80;","ACACA;S80;",-0.544872574265825,1.00717218956415e-16,-1.29970482097291,0.200437356290424,0.266871002338548,-5.96082605582202
"IRS2;S679;","IRS2;S679;",-0.38495481339217,-7.59974094237458e-17,-1.299070871838,0.200652929743749,0.266871002338548,-5.96162716885651
"BAZ1B;S361;","BAZ1B;S361;",0.39657504444294,2.38276660307386e-16,1.2984755014094,0.200855543865328,0.266871002338548,-5.9623792010943
"ERBIN;S1015;","ERBIN;S1015;",0.613582512826587,1.3481279584734e-16,1.27283270206225,0.209729373327953,0.278272213214462,-5.99446618643172
"FTH1;S179;","FTH1;S179;",-0.624971831825783,-9.99944175080917e-17,-1.25644555516378,0.215552051582296,0.285598952584632,-6.01466027869053
"ERBB3;S686;","ERBB3;S686;",0.527525900662041,2.99115890786287e-16,1.25307817948038,0.216763325769058,0.286803843287751,-6.0187798002008
"SCAF1;S965;","SCAF1;S965;",0.545136929847481,9.3757673582556e-17,1.23144537035484,0.224665811500895,0.296846343429556,-6.04499895903296
